week,seller_id,product_id,qty,logistic_costs
2023-01-02,0,9_12,59,2322
2023-01-02,1,9_12,45,2970
2023-01-02,2,9_12,40,2700
2023-01-02,3,9_12,37,2700
2023-01-02,4,9_12,35,1728
2023-01-02,0,9_13,55,1850
2023-01-02,1,9_13,42,2950
2023-01-02,2,9_13,37,2950
2023-01-02,3,9_13,34,1850
2023-01-02,4,9_13,31,2750
2023-01-02,0,9_14,66,1860
2023-01-02,1,9_14,52,1860
2023-01-02,2,9_14,42,2220
2023-01-02,3,9_14,41,2700
2023-01-02,4,9_14,37,2400
2023-01-02,0,9_15,61,1870
2023-01-02,1,9_15,48,1705
2023-01-02,2,9_15,41,2145
2023-01-02,3,9_15,37,2365
2023-01-02,4,9_15,36,3080
2023-01-02,0,9_16,55,2850
2023-01-02,1,9_16,42,1850
2023-01-02,2,9_16,37,1700
2023-01-02,3,9_16,34,2650
2023-01-02,4,9_16,31,2400
2023-01-02,0,9_17,55,1750
2023-01-02,1,9_17,42,2000
2023-01-02,2,9_17,35,2950
2023-01-02,3,9_17,34,2050
2023-01-02,4,9_17,30,2950
2023-01-02,0,9_18,66,2880
2023-01-02,1,9_18,50,3360
2023-01-02,2,9_18,44,2280
2023-01-02,3,9_18,41,2040
2023-01-02,4,9_18,37,2160
2023-01-02,0,9_19,59,2484
2023-01-02,1,9_19,48,3132
2023-01-02,2,9_19,39,2322
2023-01-02,3,9_19,36,2538
2023-01-02,4,9_19,35,1782
2023-01-02,0,9_20,65,3540
2023-01-02,1,9_20,49,3245
2023-01-02,2,9_20,42,1947
2023-01-02,3,9_20,40,3304
2023-01-02,4,9_20,38,2655
2023-01-02,1,10_1,44,2900
2023-01-02,2,10_1,35,1850
2023-01-02,3,10_1,33,2000
2023-01-02,4,10_1,31,2050
2023-01-02,1,10_2,52,3422
2023-01-02,2,10_2,43,3074
2023-01-02,3,10_2,39,2784
2023-01-02,4,10_2,37,2552
2023-01-02,1,10_3,48,2365
2023-01-02,2,10_3,40,2145
2023-01-02,3,10_3,38,1650
2023-01-02,4,10_3,33,2860
2023-01-02,1,10_4,47,2968
2023-01-02,2,10_4,38,2226
2023-01-02,3,10_4,36,3127
2023-01-02,4,10_4,34,3127
2023-01-02,1,10_5,52,2610
2023-01-02,2,10_5,42,2610
2023-01-02,3,10_5,40,3480
2023-01-02,4,10_5,37,2726
2023-01-02,1,10_6,41,1750
2023-01-02,2,10_6,37,1900
2023-01-02,3,10_6,35,1600
2023-01-02,4,10_6,32,1600
2023-01-02,1,10_7,43,2700
2023-01-02,2,10_7,35,2350
2023-01-02,3,10_7,34,2700
2023-01-02,4,10_7,32,1800
2023-01-02,1,10_8,42,1900
2023-01-02,2,10_8,36,2650
2023-01-02,3,10_8,34,2900
2023-01-02,4,10_8,31,2250
2023-01-02,1,10_9,48,2750
2023-01-02,2,10_9,40,3300
2023-01-02,3,10_9,37,3245
2023-01-02,4,10_9,34,1760
2023-01-02,1,10_10,45,3135
2023-01-02,2,10_10,41,2475
2023-01-02,3,10_10,37,2365
2023-01-02,4,10_10,35,2530
2023-01-02,1,10_11,50,3360
2023-01-02,2,10_11,43,2520
2023-01-02,3,10_11,41,3060
2023-01-02,4,10_11,38,3240
2023-01-02,1,10_12,50,1792
2023-01-02,2,10_12,42,3360
2023-01-02,3,10_12,37,2352
2023-01-02,4,10_12,36,3360
2023-01-02,1,10_13,48,1705
2023-01-02,2,10_13,41,2365
2023-01-02,3,10_13,37,2255
2023-01-02,4,10_13,34,1925
2023-01-02,1,10_14,46,2703
2023-01-02,2,10_14,38,2332
2023-01-02,3,10_14,34,2650
2023-01-02,4,10_14,34,2862
2023-01-02,1,10_15,47,1736
2023-01-02,2,10_15,40,1904
2023-01-02,3,10_15,37,2408
2023-01-02,4,10_15,35,3080
2023-01-02,1,10_16,50,3060
2023-01-02,2,10_16,42,3180
2023-01-02,3,10_16,40,2940
2023-01-02,4,10_16,38,2700
2023-01-02,1,10_17,49,2419
2023-01-02,2,10_17,44,2655
2023-01-02,3,10_17,41,1947
2023-01-02,4,10_17,37,3068
2023-01-02,1,10_18,48,3024
2023-01-02,2,10_18,39,2916
2023-01-02,3,10_18,35,2646
2023-01-02,4,10_18,33,3132
2023-01-02,1,10_19,51,2262
2023-01-02,2,10_19,42,2436
2023-01-02,3,10_19,40,3132
2023-01-02,4,10_19,37,3306
2023-01-02,1,10_20,43,2050
2023-01-02,2,10_20,37,1700
2023-01-02,3,10_20,33,3000
2023-01-02,4,10_20,31,1900
2023-01-09,0,1_1,62,3248
2023-01-09,1,1_1,47,2576
2023-01-09,2,1_1,40,2352
2023-01-09,3,1_1,37,3024
2023-01-09,4,1_1,36,2688
2023-01-09,0,1_2,66,1800
2023-01-09,1,1_2,49,3240
2023-01-09,2,1_2,44,2880
2023-01-09,3,1_2,41,3120
2023-01-09,4,1_2,38,2220
2023-01-09,0,1_3,56,2448
2023-01-09,1,1_3,41,1785
2023-01-09,2,1_3,38,2091
2023-01-09,3,1_3,33,1887
2023-01-09,4,1_3,31,2856
2023-01-09,0,1_4,57,2964
2023-01-09,1,1_4,45,2340
2023-01-09,2,1_4,37,2132
2023-01-09,3,1_4,36,1924
2023-01-09,4,1_4,32,2964
2023-01-09,0,1_5,61,2970
2023-01-09,1,1_5,46,1815
2023-01-09,2,1_5,39,2310
2023-01-09,3,1_5,37,2860
2023-01-09,4,1_5,34,1760
2023-01-09,0,1_6,62,3136
2023-01-09,1,1_6,50,2800
2023-01-09,2,1_6,42,2352
2023-01-09,3,1_6,39,2184
2023-01-09,4,1_6,34,2632
2023-01-09,0,1_7,63,3363
2023-01-09,1,1_7,49,3078
2023-01-09,2,1_7,42,3021
2023-01-09,3,1_7,38,3420
2023-01-09,4,1_7,37,2451
2023-01-09,0,1_8,65,2891
2023-01-09,1,1_8,52,1947
2023-01-09,2,1_8,43,3245
2023-01-09,3,1_8,41,2773
2023-01-09,4,1_8,37,2891
2023-01-09,0,1_9,65,1829
2023-01-09,1,1_9,50,2714
2023-01-09,2,1_9,44,2478
2023-01-09,3,1_9,41,2124
2023-01-09,4,1_9,36,2773
2023-01-09,0,1_10,55,2300
2023-01-09,1,1_10,41,2350
2023-01-09,2,1_10,36,1900
2023-01-09,3,1_10,33,2650
2023-01-09,4,1_10,30,2100
2023-01-09,0,1_11,58,2491
2023-01-09,1,1_11,46,2173
2023-01-09,2,1_11,38,2756
2023-01-09,3,1_11,35,2438
2023-01-09,4,1_11,34,2332
2023-01-09,0,1_12,59,2592
2023-01-09,1,1_12,44,2214
2023-01-09,2,1_12,39,2106
2023-01-09,3,1_12,37,2754
2023-01-09,4,1_12,35,2052
2023-01-09,0,1_13,66,3240
2023-01-09,1,1_13,51,2940
2023-01-09,2,1_13,44,3420
2023-01-09,3,1_13,42,2580
2023-01-09,4,1_13,38,2760
2023-01-09,0,1_14,59,1836
2023-01-09,1,1_14,46,2214
2023-01-09,2,1_14,39,2106
2023-01-09,3,1_14,36,2970
2023-01-09,4,1_14,34,2700
2023-01-09,0,1_15,66,3240
2023-01-09,1,1_15,48,3300
2023-01-09,2,1_15,43,2940
2023-01-09,3,1_15,40,2280
2023-01-09,4,1_15,38,2640
2023-01-09,0,1_16,57,1716
2023-01-09,1,1_16,43,2444
2023-01-09,2,1_16,39,2028
2023-01-09,3,1_16,36,2496
2023-01-09,4,1_16,34,1820
2023-01-09,0,1_17,55,2600
2023-01-09,1,1_17,44,2450
2023-01-09,2,1_17,37,1900
2023-01-09,3,1_17,35,2700
2023-01-09,4,1_17,30,2050
2023-01-09,0,1_18,55,2300
2023-01-09,1,1_18,44,1950
2023-01-09,2,1_18,37,2850
2023-01-09,3,1_18,33,1550
2023-01-09,4,1_18,32,2900
2023-01-09,0,1_19,56,2397
2023-01-09,1,1_19,45,2346
2023-01-09,2,1_19,37,2652
2023-01-09,3,1_19,34,2193
2023-01-09,4,1_19,31,1632
2023-01-09,0,1_20,63,2850
2023-01-09,1,1_20,49,1824
2023-01-09,2,1_20,42,2508
2023-01-09,3,1_20,40,2793
2023-01-09,4,1_20,37,3249
2023-01-09,1,2_1,27,1364
2023-01-09,2,2_1,22,1116
2023-01-09,3,2_1,21,1023
2023-01-09,4,2_1,19,1612
2023-01-09,1,2_2,29,1820
2023-01-09,2,2_2,26,1260
2023-01-09,3,2_2,24,1330
2023-01-09,4,2_2,22,1260
2023-01-09,1,2_3,27,1980
2023-01-09,2,2_3,23,1584
2023-01-09,3,2_3,22,1320
2023-01-09,4,2_3,21,1551
2023-01-09,1,2_4,36,2080
2023-01-09,2,2_4,28,1880
2023-01-09,3,2_4,27,1440
2023-01-09,4,2_4,26,2000
2023-01-09,1,2_5,33,1406
2023-01-09,2,2_5,28,2242
2023-01-09,3,2_5,26,2280
2023-01-09,4,2_5,24,1406
2023-01-09,1,2_6,29,1980
2023-01-09,2,2_6,23,1023
2023-01-09,3,2_6,22,1320
2023-01-09,4,2_6,21,1518
2023-01-09,1,2_7,35,2120
2023-01-09,2,2_7,30,1800
2023-01-09,3,2_7,27,1640
2023-01-09,4,2_7,25,2080
2023-01-09,1,2_8,30,1050
2023-01-09,2,2_8,25,1820
2023-01-09,3,2_8,24,1120
2023-01-09,4,2_8,21,1085
2023-01-09,1,2_9,28,1612
2023-01-09,2,2_9,22,1612
2023-01-09,3,2_9,21,1054
2023-01-09,4,2_9,20,1457
2023-01-09,1,2_10,33,1638
2023-01-09,2,2_10,29,2184
2023-01-09,3,2_10,27,1638
2023-01-09,4,2_10,24,1950
2023-01-09,1,2_11,26,960
2023-01-09,2,2_11,22,1050
2023-01-09,3,2_11,20,990
2023-01-09,4,2_11,19,1350
2023-01-09,1,2_12,32,1911
2023-01-09,2,2_12,27,1716
2023-01-09,3,2_12,26,1599
2023-01-09,4,2_12,25,1248
2023-01-09,1,2_13,30,1443
2023-01-09,2,2_13,27,1850
2023-01-09,3,2_13,26,1184
2023-01-09,4,2_13,23,1665
2023-01-09,1,2_14,34,1950
2023-01-09,2,2_14,28,1404
2023-01-09,3,2_14,26,1755
2023-01-09,4,2_14,24,1326
2023-01-09,1,2_15,30,1190
2023-01-09,2,2_15,24,1598
2023-01-09,3,2_15,23,1224
2023-01-09,4,2_15,21,1122
2023-01-09,1,2_16,33,1369
2023-01-09,2,2_16,26,1184
2023-01-09,3,2_16,24,2035
2023-01-09,4,2_16,24,2035
2023-01-09,1,2_17,26,1024
2023-01-09,2,2_17,23,1696
2023-01-09,3,2_17,22,1056
2023-01-09,4,2_17,19,1504
2023-01-09,1,2_18,31,1890
2023-01-09,2,2_18,26,1855
2023-01-09,3,2_18,24,1365
2023-01-09,4,2_18,21,1820
2023-01-09,1,2_19,33,1406
2023-01-09,2,2_19,27,1368
2023-01-09,3,2_19,26,1140
2023-01-09,4,2_19,25,1178
2023-01-09,1,2_20,25,900
2023-01-09,2,2_20,22,1290
2023-01-09,3,2_20,20,960
2023-01-09,4,2_20,19,1770
2023-01-09,0,3_1,61,2200
2023-01-09,1,3_1,46,2585
2023-01-09,2,3_1,40,2145
2023-01-09,3,3_1,37,2255
2023-01-09,4,3_1,35,3190
2023-01-09,0,3_2,63,3192
2023-01-09,1,3_2,49,3363
2023-01-09,2,3_2,41,2679
2023-01-09,3,3_2,40,3249
2023-01-09,4,3_2,34,2337
2023-01-09,0,3_3,64,2726
2023-01-09,1,3_3,51,3190
2023-01-09,2,3_3,41,2378
2023-01-09,3,3_3,38,2088
2023-01-09,4,3_3,37,2320
2023-01-09,0,3_4,65,2655
2023-01-09,1,3_4,52,2242
2023-01-09,2,3_4,43,2773
2023-01-09,3,3_4,40,3245
2023-01-09,4,3_4,36,1770
2023-01-09,0,3_5,66,2940
2023-01-09,1,3_5,53,2820
2023-01-09,2,3_5,44,2040
2023-01-09,3,3_5,42,3360
2023-01-09,4,3_5,37,3360
2023-01-09,0,3_6,66,2940
2023-01-09,1,3_6,53,2580
2023-01-09,2,3_6,44,2880
2023-01-09,3,3_6,40,1980
2023-01-09,4,3_6,37,2400
2023-01-09,0,3_7,55,1650
2023-01-09,1,3_7,40,1550
2023-01-09,2,3_7,37,2500
2023-01-09,3,3_7,33,1850
2023-01-09,4,3_7,31,2250
2023-01-09,0,3_8,58,1696
2023-01-09,1,3_8,45,1908
2023-01-09,2,3_8,38,2703
2023-01-09,3,3_8,36,2491
2023-01-09,4,3_8,32,1696
2023-01-09,0,3_9,57,1664
2023-01-09,1,3_9,43,2444
2023-01-09,2,3_9,37,2132
2023-01-09,3,3_9,35,2132
2023-01-09,4,3_9,33,3068
2023-01-09,0,3_10,65,2183
2023-01-09,1,3_10,52,2478
2023-01-09,2,3_10,42,3363
2023-01-09,3,3_10,39,3009
2023-01-09,4,3_10,38,1888
2023-01-09,0,3_11,59,3186
2023-01-09,1,3_11,48,1944
2023-01-09,2,3_11,38,3024
2023-01-09,3,3_11,37,2214
2023-01-09,4,3_11,33,2160
2023-01-09,0,3_12,56,2397
2023-01-09,1,3_12,44,1887
2023-01-09,2,3_12,37,1887
2023-01-09,3,3_12,34,2652
2023-01-09,4,3_12,32,2193
2023-01-09,0,3_13,61,2750
2023-01-09,1,3_13,47,2695
2023-01-09,2,3_13,39,2365
2023-01-09,3,3_13,36,2915
2023-01-09,4,3_13,35,2090
2023-01-09,0,3_14,63,3021
2023-01-09,1,3_14,50,2508
2023-01-09,2,3_14,42,3420
2023-01-09,3,3_14,40,1995
2023-01-09,4,3_14,36,3420
2023-01-09,0,3_15,55,2100
2023-01-09,1,3_15,43,1800
2023-01-09,2,3_15,35,2000
2023-01-09,3,3_15,33,2950
2023-01-09,4,3_15,32,2750
2023-01-09,0,3_16,66,2580
2023-01-09,1,3_16,49,2160
2023-01-09,2,3_16,44,1920
2023-01-09,3,3_16,41,1920
2023-01-09,4,3_16,39,1980
2023-01-09,0,3_17,64,1740
2023-01-09,1,3_17,50,2320
2023-01-09,2,3_17,41,3016
2023-01-09,3,3_17,38,2610
2023-01-09,4,3_17,36,3422
2023-01-09,0,3_18,63,1995
2023-01-09,1,3_18,47,2394
2023-01-09,2,3_18,40,2508
2023-01-09,3,3_18,39,2565
2023-01-09,4,3_18,35,1710
2023-01-09,0,3_19,57,1612
2023-01-09,1,3_19,47,1612
2023-01-09,2,3_19,39,2600
2023-01-09,3,3_19,35,3120
2023-01-09,4,3_19,33,2808
2023-01-09,0,3_20,59,2484
2023-01-09,1,3_20,46,1836
2023-01-09,2,3_20,39,2970
2023-01-09,3,3_20,36,2700
2023-01-09,4,3_20,33,2106
2023-01-09,1,4_1,30,2088
2023-01-09,2,4_1,26,1764
2023-01-09,3,4_1,24,1764
2023-01-09,4,4_1,23,1152
2023-01-09,1,4_2,29,2160
2023-01-09,2,4_2,26,1116
2023-01-09,3,4_2,25,1836
2023-01-09,4,4_2,22,2160
2023-01-09,1,4_3,26,1209
2023-01-09,2,4_3,22,992
2023-01-09,3,4_3,21,1457
2023-01-09,4,4_3,19,1457
2023-01-09,1,4_4,31,1178
2023-01-09,2,4_4,28,2242
2023-01-09,3,4_4,25,1824
2023-01-09,4,4_4,23,1824
2023-01-09,1,4_5,30,2016
2023-01-09,2,4_5,26,1836
2023-01-09,3,4_5,24,1260
2023-01-09,4,4_5,22,1368
2023-01-09,1,4_6,30,1435
2023-01-09,2,4_6,25,1785
2023-01-09,3,4_6,23,1365
2023-01-09,4,4_6,21,1575
2023-01-09,1,4_7,32,1560
2023-01-09,2,4_7,28,1360
2023-01-09,3,4_7,27,1520
2023-01-09,4,4_7,24,1360
2023-01-09,1,4_8,30,1598
2023-01-09,2,4_8,24,1564
2023-01-09,3,4_8,22,1292
2023-01-09,4,4_8,21,1020
2023-01-09,1,4_9,25,1770
2023-01-09,2,4_9,22,1470
2023-01-09,3,4_9,20,1800
2023-01-09,4,4_9,18,1230
2023-01-09,1,4_10,25,1085
2023-01-09,2,4_10,22,1116
2023-01-09,3,4_10,22,1643
2023-01-09,4,4_10,19,1674
2023-01-09,1,4_11,31,1764
2023-01-09,2,4_11,27,1908
2023-01-09,3,4_11,25,1188
2023-01-09,4,4_11,23,2016
2023-01-09,1,4_12,30,1656
2023-01-09,2,4_12,26,1080
2023-01-09,3,4_12,24,1404
2023-01-09,4,4_12,22,1908
2023-01-09,1,4_13,27,1600
2023-01-09,2,4_13,22,992
2023-01-09,3,4_13,22,1728
2023-01-09,4,4_13,21,1632
2023-01-09,1,4_14,26,1800
2023-01-09,2,4_14,22,1410
2023-01-09,3,4_14,20,1260
2023-01-09,4,4_14,18,1620
2023-01-09,1,4_15,28,1700
2023-01-09,2,4_15,24,1870
2023-01-09,3,4_15,22,1870
2023-01-09,4,4_15,21,1462
2023-01-09,1,4_16,28,992
2023-01-09,2,4_16,23,1600
2023-01-09,3,4_16,21,1312
2023-01-09,4,4_16,20,1696
2023-01-09,1,4_17,30,1890
2023-01-09,2,4_17,25,1925
2023-01-09,3,4_17,23,1610
2023-01-09,4,4_17,21,1645
2023-01-09,1,4_18,34,1638
2023-01-09,2,4_18,27,2223
2023-01-09,3,4_18,25,2262
2023-01-09,4,4_18,24,2223
2023-01-09,1,4_19,29,1295
2023-01-09,2,4_19,25,1785
2023-01-09,3,4_19,24,1225
2023-01-09,4,4_19,21,1330
2023-01-09,1,4_20,29,1530
2023-01-09,2,4_20,25,1530
2023-01-09,3,4_20,23,1258
2023-01-09,4,4_20,21,1666
2023-01-09,0,5_1,55,1550
2023-01-09,1,5_1,45,2900
2023-01-09,2,5_1,35,2050
2023-01-09,3,5_1,34,2400
2023-01-09,4,5_1,32,3000
2023-01-09,0,5_2,62,3304
2023-01-09,1,5_2,46,1736
2023-01-09,2,5_2,42,2184
2023-01-09,3,5_2,38,2072
2023-01-09,4,5_2,34,2464
2023-01-09,0,5_3,63,3021
2023-01-09,1,5_3,51,3420
2023-01-09,2,5_3,43,2622
2023-01-09,3,5_3,39,2337
2023-01-09,4,5_3,36,3192
2023-01-09,0,5_4,61,2805
2023-01-09,1,5_4,45,3135
2023-01-09,2,5_4,39,1925
2023-01-09,3,5_4,36,1925
2023-01-09,4,5_4,36,1870
2023-01-09,0,5_5,66,2640
2023-01-09,1,5_5,49,2100
2023-01-09,2,5_5,44,2280
2023-01-09,3,5_5,42,2760
2023-01-09,4,5_5,37,3000
2023-01-09,0,5_6,58,2385
2023-01-09,1,5_6,45,2862
2023-01-09,2,5_6,38,2915
2023-01-09,3,5_6,35,2544
2023-01-09,4,5_6,32,3074
2023-01-09,0,5_7,65,2950
2023-01-09,1,5_7,49,1888
2023-01-09,2,5_7,44,3127
2023-01-09,3,5_7,41,2596
2023-01-09,4,5_7,35,2714
2023-01-09,0,5_8,55,1800
2023-01-09,1,5_8,44,1750
2023-01-09,2,5_8,35,2050
2023-01-09,3,5_8,34,2550
2023-01-09,4,5_8,31,2750
2023-01-09,0,5_9,55,1600
2023-01-09,1,5_9,45,2400
2023-01-09,2,5_9,35,1700
2023-01-09,3,5_9,35,1700
2023-01-09,4,5_9,32,1950
2023-01-09,0,5_10,59,1944
2023-01-09,1,5_10,46,1782
2023-01-09,2,5_10,40,1890
2023-01-09,3,5_10,37,2916
2023-01-09,4,5_10,34,1782
2023-01-09,0,5_11,55,1850
2023-01-09,1,5_11,42,1900
2023-01-09,2,5_11,37,1700
2023-01-09,3,5_11,35,2150
2023-01-09,4,5_11,32,2700
2023-01-09,0,5_12,57,2132
2023-01-09,1,5_12,43,2132
2023-01-09,2,5_12,39,1820
2023-01-09,3,5_12,35,2444
2023-01-09,4,5_12,33,2184
2023-01-09,0,5_13,58,2120
2023-01-09,1,5_13,45,2279
2023-01-09,2,5_13,38,2915
2023-01-09,3,5_13,36,2597
2023-01-09,4,5_13,32,2226
2023-01-09,0,5_14,58,2491
2023-01-09,1,5_14,43,2491
2023-01-09,2,5_14,38,1590
2023-01-09,3,5_14,36,2968
2023-01-09,4,5_14,32,2915
2023-01-09,0,5_15,55,1700
2023-01-09,1,5_15,44,2450
2023-01-09,2,5_15,37,1550
2023-01-09,3,5_15,33,2650
2023-01-09,4,5_15,31,2800
2023-01-09,0,5_16,57,2756
2023-01-09,1,5_16,42,2860
2023-01-09,2,5_16,37,2392
2023-01-09,3,5_16,34,2444
2023-01-09,4,5_16,33,2912
2023-01-09,0,5_17,59,3078
2023-01-09,1,5_17,45,1836
2023-01-09,2,5_17,40,1836
2023-01-09,3,5_17,36,1620
2023-01-09,4,5_17,34,2916
2023-01-09,0,5_18,66,1980
2023-01-09,1,5_18,52,3060
2023-01-09,2,5_18,43,2940
2023-01-09,3,5_18,40,3360
2023-01-09,4,5_18,38,3120
2023-01-09,0,5_19,55,1850
2023-01-09,1,5_19,42,2850
2023-01-09,2,5_19,35,2100
2023-01-09,3,5_19,35,2200
2023-01-09,4,5_19,32,1650
2023-01-09,0,5_20,58,2438
2023-01-09,1,5_20,43,2809
2023-01-09,2,5_20,40,2438
2023-01-09,3,5_20,35,1643
2023-01-09,4,5_20,33,3180
2023-01-09,1,6_1,47,3021
2023-01-09,2,6_1,41,1995
2023-01-09,3,6_1,38,2109
2023-01-09,4,6_1,35,1710
2023-01-09,1,6_2,47,3240
2023-01-09,2,6_2,39,2376
2023-01-09,3,6_2,36,2700
2023-01-09,4,6_2,34,2916
2023-01-09,1,6_3,50,3186
2023-01-09,2,6_3,43,2891
2023-01-09,3,6_3,40,2950
2023-01-09,4,6_3,37,1888
2023-01-09,1,6_4,47,2610
2023-01-09,2,6_4,41,3422
2023-01-09,3,6_4,40,2436
2023-01-09,4,6_4,38,2958
2023-01-09,1,6_5,49,2970
2023-01-09,2,6_5,40,2090
2023-01-09,3,6_5,36,2145
2023-01-09,4,6_5,35,2860
2023-01-09,1,6_6,46,1650
2023-01-09,2,6_6,39,2365
2023-01-09,3,6_6,37,2585
2023-01-09,4,6_6,34,2145
2023-01-09,1,6_7,49,1792
2023-01-09,2,6_7,39,1904
2023-01-09,3,6_7,37,2968
2023-01-09,4,6_7,34,2688
2023-01-09,1,6_8,47,2484
2023-01-09,2,6_8,39,2700
2023-01-09,3,6_8,37,2214
2023-01-09,4,6_8,35,1782
2023-01-09,1,6_9,44,2120
2023-01-09,2,6_9,38,3021
2023-01-09,3,6_9,35,3127
2023-01-09,4,6_9,34,2968
2023-01-09,1,6_10,44,1924
2023-01-09,2,6_10,37,1560
2023-01-09,3,6_10,35,2080
2023-01-09,4,6_10,33,1716
2023-01-09,1,6_11,49,2880
2023-01-09,2,6_11,42,2640
2023-01-09,3,6_11,39,3240
2023-01-09,4,6_11,37,2760
2023-01-09,1,6_12,52,1860
2023-01-09,2,6_12,42,2520
2023-01-09,3,6_12,41,2640
2023-01-09,4,6_12,37,2220
2023-01-09,1,6_13,48,2240
2023-01-09,2,6_13,40,1792
2023-01-09,3,6_13,38,3248
2023-01-09,4,6_13,34,2632
2023-01-09,1,6_14,45,2912
2023-01-09,2,6_14,38,2808
2023-01-09,3,6_14,35,2340
2023-01-09,4,6_14,34,1664
2023-01-09,1,6_15,46,1728
2023-01-09,2,6_15,38,3186
2023-01-09,3,6_15,36,2592
2023-01-09,4,6_15,33,2106
2023-01-09,1,6_16,52,2640
2023-01-09,2,6_16,45,3240
2023-01-09,3,6_16,40,3360
2023-01-09,4,6_16,37,2040
2023-01-09,1,6_17,45,2805
2023-01-09,2,6_17,38,1530
2023-01-09,3,6_17,36,1989
2023-01-09,4,6_17,31,2244
2023-01-09,1,6_18,45,2970
2023-01-09,2,6_18,38,1728
2023-01-09,3,6_18,36,2916
2023-01-09,4,6_18,35,2862
2023-01-09,1,6_19,49,2530
2023-01-09,2,6_19,39,1925
2023-01-09,3,6_19,38,3080
2023-01-09,4,6_19,33,1650
2023-01-09,1,6_20,43,2100
2023-01-09,2,6_20,36,1650
2023-01-09,3,6_20,35,1650
2023-01-09,4,6_20,32,2400
2023-01-09,1,7_1,30,1692
2023-01-09,2,7_1,26,1224
2023-01-09,3,7_1,25,1872
2023-01-09,4,7_1,23,1584
2023-01-09,1,7_2,25,1302
2023-01-09,2,7_2,23,930
2023-01-09,3,7_2,21,1736
2023-01-09,4,7_2,20,1581
2023-01-09,1,7_3,28,1050
2023-01-09,2,7_3,26,1505
2023-01-09,3,7_3,24,1120
2023-01-09,4,7_3,22,1330
2023-01-09,1,7_4,30,1330
2023-01-09,2,7_4,26,1715
2023-01-09,3,7_4,24,1435
2023-01-09,4,7_4,22,1050
2023-01-09,1,7_5,31,1620
2023-01-09,2,7_5,25,1368
2023-01-09,3,7_5,23,2052
2023-01-09,4,7_5,23,2052
2023-01-09,1,7_6,32,1755
2023-01-09,2,7_6,28,1560
2023-01-09,3,7_6,26,1170
2023-01-09,4,7_6,25,2106
2023-01-09,1,7_7,25,1147
2023-01-09,2,7_7,23,1736
2023-01-09,3,7_7,20,1519
2023-01-09,4,7_7,19,1798
2023-01-09,1,7_8,31,2280
2023-01-09,2,7_8,28,1216
2023-01-09,3,7_8,25,2242
2023-01-09,4,7_8,25,1634
2023-01-09,1,7_9,28,1428
2023-01-09,2,7_9,25,1394
2023-01-09,3,7_9,23,1598
2023-01-09,4,7_9,21,1802
2023-01-09,1,7_10,33,1406
2023-01-09,2,7_10,28,2072
2023-01-09,3,7_10,25,2146
2023-01-09,4,7_10,23,1702
2023-01-09,1,7_11,27,1836
2023-01-09,2,7_11,24,1326
2023-01-09,3,7_11,23,1700
2023-01-09,4,7_11,22,1156
2023-01-09,1,7_12,26,1590
2023-01-09,2,7_12,22,1440
2023-01-09,3,7_12,20,1500
2023-01-09,4,7_12,18,1500
2023-01-09,1,7_13,30,1904
2023-01-09,2,7_13,25,1156
2023-01-09,3,7_13,22,2006
2023-01-09,4,7_13,21,1428
2023-01-09,1,7_14,27,1147
2023-01-09,2,7_14,23,992
2023-01-09,3,7_14,21,1674
2023-01-09,4,7_14,19,1643
2023-01-09,1,7_15,28,1023
2023-01-09,2,7_15,24,1353
2023-01-09,3,7_15,22,1518
2023-01-09,4,7_15,21,1848
2023-01-09,1,7_16,30,1748
2023-01-09,2,7_16,28,2128
2023-01-09,3,7_16,26,1634
2023-01-09,4,7_16,24,1634
2023-01-09,1,7_17,25,1271
2023-01-09,2,7_17,23,1705
2023-01-09,3,7_17,21,1302
2023-01-09,4,7_17,19,1829
2023-01-09,1,7_18,28,1184
2023-01-09,2,7_18,23,1088
2023-01-09,3,7_18,22,1408
2023-01-09,4,7_18,20,1888
2023-01-09,1,7_19,29,1728
2023-01-09,2,7_19,27,1548
2023-01-09,3,7_19,24,1584
2023-01-09,4,7_19,22,2088
2023-01-09,1,7_20,31,1715
2023-01-09,2,7_20,25,1400
2023-01-09,3,7_20,24,1645
2023-01-09,4,7_20,22,1680
2023-01-09,0,8_1,56,3009
2023-01-09,1,8_1,41,3060
2023-01-09,2,8_1,36,2295
2023-01-09,3,8_1,34,1887
2023-01-09,4,8_1,31,2091
2023-01-09,0,8_2,57,1768
2023-01-09,1,8_2,44,2496
2023-01-09,2,8_2,38,1716
2023-01-09,3,8_2,36,1820
2023-01-09,4,8_2,32,2236
2023-01-09,0,8_3,58,2968
2023-01-09,1,8_3,44,1696
2023-01-09,2,8_3,39,2385
2023-01-09,3,8_3,36,1643
2023-01-09,4,8_3,34,2173
2023-01-09,0,8_4,56,2142
2023-01-09,1,8_4,45,1581
2023-01-09,2,8_4,37,2856
2023-01-09,3,8_4,34,1734
2023-01-09,4,8_4,31,2295
2023-01-09,0,8_5,66,2100
2023-01-09,1,8_5,51,2040
2023-01-09,2,8_5,42,1800
2023-01-09,3,8_5,40,2280
2023-01-09,4,8_5,39,2940
2023-01-09,0,8_6,58,2756
2023-01-09,1,8_6,48,1802
2023-01-09,2,8_6,38,3074
2023-01-09,3,8_6,37,2173
2023-01-09,4,8_6,33,2067
2023-01-09,0,8_7,56,2499
2023-01-09,1,8_7,43,2703
